name,flexability,prom_len,pugh,basal,opn_score,numTFs_bind,dependence
RPB11,2.03058507,517.0,03_TFO,8.224021470170873,-1.0025432536338077,1,tail_independent
TOP1,1.666666139,293.0,03_TFO,5.746293398569499,-0.7393939673251442,1,tail_independent
CSI2,6.198453743,467.0,04_UNB,6.031854254073737,0.1008211186524761,1,tail_independent
COQ10,1.46525969,122.0,04_UNB,4.962346953971605,-0.3811250084030408,0,tail_independent
MDM12,1.784323381,122.0,04_UNB,2.995975306212245,-0.5136581696984583,0,tail_independent
RCL1,3.971684964,206.0,03_TFO,6.842465456149784,-0.3820673058335329,0,tail_independent
PLB3,2.331289508,514.0,02_STM,6.742501724643077,-1.24302079234967,6,not_checked
HTZ1,4.532488285,514.0,02_STM,7.468463077674989,-1.259682117430578,6,tail_independent
HRD1,1.498496902,232.0,04_UNB,4.846730877807002,0.1934774303058999,0,tail_independent
YOL014W,8.31809652,433.0,02_STM,4.072610864201541,-0.8089593463346976,1,tail_independent
IRC10,5.053175107,185.0,03_TFO,1.7425017246430774,-0.9889394625373232,5,not_checked
CMK2,5.907198843,185.0,03_TFO,4.788657647138641,-0.521298449219092,5,tail_independent
ESC8,3.034136005,323.0,03_TFO,3.895572851055153,0.6232331173285086,1,tail_independent
TLG2,1.982826115,323.0,03_TFO,4.941021367563133,-0.7885330789050355,1,tail_independent
YOL019W,4.922528089,123.0,02_STM,5.147796562476343,1.5259809395049269,5,tail_independent
TAT2,5.326374727,631.0,02_STM,5.8036621559151165,0.8194329279526364,0,tail_independent
DIS3,2.301315306,631.0,02_STM,6.451775241251058,0.4692799600323827,0,tail_independent
TSR4,1.840807776,700.0,04_UNB,6.202840802066489,-0.4936559698859772,0,tail_independent
IFM1,1.559458429,700.0,03_TFO,4.425809728316714,-0.5468405018007729,0,tail_independent
YOL024W,5.306437251,,05_NoPIC,0.0,,0,not_checked
LAG2,1.958364258,535.0,08_Hyper-variable,2.3373800604514288,0.1051799829385773,0,tail_independent
MIM1,1.585151993,535.0,06_tRNAprox,7.469642192486003,-1.5493534635582318,0,tail_independent
MDM38,2.161868352,168.0,04_UNB,6.661798227407415,-0.3994147676803354,2,tail_independent
YAP7,2.51277162,190.0,05_NoPIC,0.0,-0.3818849491893585,2,tail_independent
YOL029C,2.068003361,190.0,04_UNB,4.9002780320460575,-0.3818849491893585,2,not_checked
GAS5,3.911746068,549.0,03_TFO,6.904154291125011,-0.9210040597503736,0,tail_independent
SIL1,3.921233437,549.0,03_TFO,4.950096052123511,-0.0879306934318995,0,tail_independent
OPI10,2.567961269,103.0,02_STM,3.792421952529293,0.1915176832194545,1,tail_independent
MSE1,2.222906808,138.0,04_UNB,3.9468552907399466,-1.0826285306865475,0,tail_independent
SMC5,1.368409345,700.0,03_TFO,4.829876357498183,-0.9475703628436856,0,tail_independent
YOL035C,4.499451595,,,1.4492963037521125,,0,not_checked
YOL036W,1.751702799,204.0,03_TFO,6.3948210280681215,0.8390230271583814,3,tail_independent
YOL037C,4.820819768,,,0.0,,0,not_checked
PRE6,2.736012262,221.0,04_UNB,7.476437295485327,-0.8977292515480899,1,tail_independent
RPP2A,2.445378484,650.0,01_RP,10.759916345036403,0.6065228091852033,3,tail_independent
RPS15,2.35582692,650.0,01_RP,11.103460060546848,0.0083571750815325,3,tail_independent
NOP12,2.994785555,360.0,03_TFO,7.243582550110445,-0.8142306308350911,0,tail_independent
NGL1,1.100739754,142.0,04_UNB,4.062963013745179,-0.9254152047035368,0,tail_independent
NTG2,1.388545438,142.0,04_UNB,3.702972186206804,-0.2306388373005523,0,tail_independent
PEX15,3.612173352,203.0,04_UNB,3.742501724643077,-0.466743397104759,2,tail_independent
PSK2,2.647445327,700.0,03_TFO,4.121802533661705,-0.2809918290429234,0,tail_independent
YOL046C,4.792230434,,,0.0,,0,not_checked
LDS2,7.230452597,,03_TFO,0.8899762542387222,,0,no_call
RRT8,3.103698387,700.0,04_UNB,4.791353895988522,0.5110214521323666,2,tail_independent
GSH2,1.606166154,174.0,03_TFO,6.846730877807002,-0.0497759570779612,2,tail_independent
YOL050C,4.873763615,,,0.0,,0,not_checked
GAL11,7.096037546,700.0,03_TFO,5.201933343280374,0.3521426340241076,1,tail_independent
SPE2,1.899194381,700.0,03_TFO,6.26606368070009,-0.0857329386623702,0,tail_independent
AIM39,2.84651942,215.0,04_UNB,3.9022770280829513,-0.4690947453746954,0,tail_independent
PSH1,2.013229892,700.0,08_Hyper-variable,3.939335537778954,-0.0091340866578093,0,tail_independent
THI20,1.78073967,700.0,06_tRNAprox,3.5707339523176382,0.256851976289969,0,tail_independent
GPM3,4.709210315,154.0,04_UNB,3.5047182645481274,-0.4072205878403743,1,tail_independent
YOL057W,2.042765033,133.0,04_UNB,6.547649547634846,-0.6410385070814257,1,tail_independent
ARG1,10.94707997,444.0,02_STM,8.681257087373824,2.173661510915289,4,tail_dependent
GPD2,3.134405085,700.0,02_STM,7.1756739812358274,-0.2232492708148443,5,tail_dependent
MAM3,1.844286659,700.0,04_UNB,4.791353895988522,1.0495367824137247,6,tail_independent
PRS5,2.299757498,189.0,04_UNB,6.54888999070542,-0.9168934079307912,3,tail_independent
APM4,1.37600618,189.0,04_UNB,5.211904349126084,-0.4703425650996777,3,tail_independent
CRT10,1.296763566,112.0,04_UNB,5.150613376202815,-0.5769087606519872,0,tail_independent
MET22,4.025856065,134.0,04_UNB,6.714171630177077,-0.6103602785990292,1,tail_independent
INP54,1.469392064,84.0,04_UNB,5.616348232948264,0.2821472475681919,0,tail_independent
RIB2,1.801644618,68.0,04_UNB,5.339756988120395,-0.0429752309083273,0,tail_independent
RTG1,6.669921458,90.0,04_UNB,0.8899762542387222,-1.0623444931501125,0,tail_independent
HST1,5.242619116,1.0,04_UNB,8.221948248528841,-1.0430903474865154,2,tail_independent
NUF2,3.494594063,168.0,04_UNB,6.603758114354771,-1.9580813566336015,0,tail_independent
NBA1,3.331876679,168.0,04_UNB,6.339566503200093,0.2342380263976933,0,tail_independent
SDH5,2.042335889,101.0,04_UNB,5.272024147010874,-0.9766152973691096,0,tail_independent
THP1,1.22708068,700.0,04_UNB,4.276780723158764,-0.8784793723986271,0,tail_independent
DSC2,1.979996013,700.0,04_UNB,5.483363518179692,-0.7975857548939018,0,tail_independent
YOL075C,2.254112847,159.0,04_UNB,4.087000098901127,0.0866502144959939,0,tail_independent
MDM20,2.134768259,251.0,03_TFO,4.494027793965642,-0.6302917159433106,2,tail_independent
BRX1,4.005595678,251.0,03_TFO,8.183803236320784,-0.4246748136979956,2,tail_independent
AVO1,1.739832671,187.0,04_UNB,4.264859125831616,-1.120866448323138,0,tail_independent
YOL079W,5.268273247,,,0.0,,0,not_checked
REX4,2.985843381,187.0,04_UNB,5.881700576675239,-0.1615445443338394,0,tail_independent
IRA2,1.93061473,700.0,02_STM,6.3537823489611,0.5629520639393268,3,tail_independent
ATG19,2.173921323,700.0,02_STM,4.9002780320460575,1.0394342574226183,0,tail_independent
ATG34,2.636125567,322.0,05_NoPIC,1.9393355377789536,0.1360666295102861,0,tail_independent
PHM7,7.232178015,700.0,02_STM,0.6062279749741805,0.5373467814516477,2,no_call
YOL085C,5.466874498,,02_STM,0.0,,0,not_checked
ADH1,5.735640846,507.0,07_ChExMix_extreme,12.059675175528076,-0.6033011285766925,6,tail_dependent
DUF1,1.902288531,207.0,04_UNB,5.128698843740497,0.0031605603460045,0,tail_independent
MPD2,2.395870232,381.0,04_UNB,6.116820041174746,-0.8923375231164821,0,tail_independent
HAL9,1.37533072,195.0,04_UNB,4.442327825973133,0.2434469299262707,0,tail_independent
MSH2,2.97746919,700.0,04_UNB,5.282829992613676,-1.181349730213635,0,tail_independent
SPO21,6.255870542,,05_NoPIC,1.4833635181796914,,0,no_call
YPQ1,2.182834376,365.0,03_TFO,6.697331176296326,-1.8694407151465189,1,tail_independent
TRM10,3.058462123,190.0,04_UNB,5.886115266551363,-0.0761949391246892,0,tail_independent
RFC4,2.148832755,190.0,04_UNB,4.921567780739766,-1.0178698691617711,0,tail_independent
HMI1,2.605933123,161.0,04_UNB,3.103881633429351,-0.8187298523470545,0,tail_independent
COQ3,2.304973812,86.0,04_UNB,4.2997171910436895,-1.219158793313901,0,tail_independent
WRS1,2.787050277,141.0,04_UNB,8.633110637684373,-1.1321371382364234,0,tail_independent
SDD3,1.954989145,505.0,04_UNB,5.95271944835348,-0.2150512570217948,0,tail_independent
YOL099C,4.04841422,,,0.0,,0,not_checked
PKH2,1.902133466,700.0,03_TFO,4.327464225364233,0.1923385750268913,2,tail_independent
IZH4,5.70627936,700.0,03_TFO,3.261263632666316,-0.4190422352124026,3,no_call
TPT1,1.999156672,199.0,03_TFO,4.473514469954801,-0.0379474112257556,0,tail_independent
ITR2,1.796457392,700.0,04_UNB,6.112139228388179,-0.8910081928588678,0,tail_independent
NDJ1,7.530570682,,03_TFO,0.0,,0,no_call
WSC3,3.487869933,700.0,03_TFO,4.494027793965642,-0.5123675568140884,1,tail_independent
YOL106W,2.663089182,,,0.1449112720268026,,0,not_checked
YOL107W,3.059110934,155.0,04_UNB,4.911728118586899,-1.4471940666447909,5,tail_independent
INO4,5.470956354,155.0,04_UNB,5.746690459836557,-0.4409916178106403,5,tail_independent
ZEO1,5.799074825,201.0,02_STM,10.323207111433124,0.113473175291821,14,tail_dependent
SHR5,5.670052579,210.0,03_TFO,4.081196131444025,-0.6543105430909604,4,no_call
MDY2,1.769641843,210.0,03_TFO,6.69369081622452,-0.3939455427713971,4,tail_independent
MSB4,2.177707413,148.0,04_UNB,4.957408741770763,0.0834716128411114,0,tail_independent
SKM1,2.762634904,206.0,02_STM,4.211904349126084,-0.6267453052395693,6,tail_independent
PTH4,3.890555503,206.0,02_STM,2.20371457298392,-0.4928112273515168,6,no_call
PAP2,1.941453906,220.0,04_UNB,5.398767156416251,-1.4391892906497823,0,tail_independent
MSN1,1.358254117,87.0,03_TFO,4.748611742801429,-1.2983797021331327,0,tail_independent
RRI2,2.572537432,700.0,04_UNB,1.7650720040137649,-0.8305690118036289,0,tail_independent
YOL118C,3.277227039,,,0.0,,0,not_checked
MCH4,5.973563865,700.0,02_STM,5.203589634057083,0.1045804811593544,3,tail_independent
RPL18A,3.047411615,287.0,01_RP,11.70754593950399,-0.0302254787511859,0,tail_independent
RPS19A,2.531989546,437.0,01_RP,10.88331285600094,-0.2464983697500127,1,tail_independent
SMF1,4.762698177,490.0,04_UNB,5.895572851055153,-0.9884690805660624,0,tail_independent
HRP1,3.193075272,679.0,03_TFO,7.752949935977702,-1.528146954644873,2,tail_independent
TRM11,2.767780863,679.0,03_TFO,5.624302874190889,-0.2684974062721812,2,tail_independent
TRM13,4.404617348,700.0,02_STM,4.074345654617635,-0.835850651088828,6,tail_independent
MDH2,5.030062425,700.0,02_STM,8.549452708637464,1.231938089181596,7,tail_dependent
RPL25,2.356723874,700.0,01_RP,11.727278027600532,-0.0026192907033744,1,tail_independent
YGK3,6.245265681,700.0,03_TFO,3.79025112939344,-0.8862696770907803,1,tail_independent
VPS68,1.906075505,189.0,03_TFO,6.86229783519056,-0.8710859407625584,0,tail_independent
ALR1,2.536512739,700.0,04_UNB,5.504922252756459,-0.1087673049681257,1,tail_independent
YOL131W,7.014874545,,03_TFO,0.0,,0,no_call
GAS4,7.110874709,700.0,04_UNB,0.0,-0.6986436874605424,0,no_call
HRT1,3.303079206,226.0,03_TFO,6.129589052613306,-0.1629112854071079,0,tail_independent
YOL134C,4.866799746,,,0.0,,0,not_checked
MED7,2.658197262,226.0,03_TFO,5.06442981953044,-0.6095936867940619,0,tail_independent
PFK27,2.405907194,257.0,02_STM,4.898993911814111,0.9588199123629186,20,tail_independent
BSC6,2.024617997,151.0,04_UNB,5.06442981953044,-0.7584915611695306,2,tail_independent
RTC1,2.031760288,151.0,04_UNB,5.152821208778149,-1.0396215240573818,2,tail_independent
CDC33,1.828013067,224.0,03_TFO,9.798934878310728,-0.8682859357452752,1,tail_independent
ARG8,6.779534312,700.0,03_TFO,4.979209519528055,-1.6026878730670564,0,tail_independent
PPM2,5.195261824,64.0,04_UNB,0.0,-0.8494223214859264,0,tail_independent
RRP40,1.507564743,401.0,03_TFO,5.763021087149786,-0.7941303006341371,10,tail_independent
RIB4,2.615033093,401.0,03_TFO,10.39818368348704,-0.9596227866633074,10,tail_dependent
NOP8,4.187104229,203.0,03_TFO,6.26466345466822,-1.0369225228113512,0,tail_independent
CTR9,6.953947625,203.0,03_TFO,5.947445658287213,-0.3001205415518893,0,tail_independent
PSF3,2.430071332,186.0,03_TFO,4.624302874190889,-1.0737822783854405,0,tail_independent
PEX11,5.912131792,186.0,03_TFO,5.260197313907323,-0.5441510112544954,0,tail_independent
SPT20,6.309982517,153.0,03_TFO,5.7973165329065255,-0.5740912209490112,0,no_call
DCP1,1.625782157,124.0,04_UNB,6.054687158084862,-0.6606225549963121,1,tail_independent
YOL150C,5.683772192,,,0.111302333680341,,0,not_checked
GRE2,6.002274652,700.0,02_STM,5.588991687374737,-0.2962625817350588,5,tail_dependent
FRE7,8.124189206,700.0,03_TFO,0.0,-0.7194776233464699,2,no_call
YOL153C,,700.0,,1.452842391849719,-0.4991255608693956,0,not_checked
ZPS1,7.619587419,700.0,03_TFO,2.840570592408731,-0.5098593144181685,5,tail_dependent
HPF1,10.45801925,700.0,03_TFO,4.380999399377063,0.5650118587552067,0,no_call
HXT11,5.354752147,,02_STM,1.0245547018181858,,0,not_checked
IMA2,3.16830203,,04_UNB,3.126504898805719,,0,no_call
ENB1,6.266346345,700.0,02_STM,6.06442981953044,0.1789452831283817,5,tail_dependent
CSS3,3.379969276,700.0,04_UNB,4.74152368843613,0.2746917596178306,0,tail_independent
YOL160W,5.705625731,,,0.0245547018181857,,0,not_checked
PAU20,2.254177518,,04_UNB,1.1774933596526729,,0,no_call
YOL162W,5.740348038,,05_NoPIC,1.452842391849719,,0,not_checked
YOL163W,6.425562245,,05_NoPIC,0.0,,0,no_call
BDS1,5.952379551,700.0,05_NoPIC,3.1774933596526727,-0.4919786114835665,0,not_checked
AAD15,2.564464051,,04_UNB,1.7650720040137649,,0,not_checked
YOL166C,3.148686739,,,1.9500960521235111,,0,not_checked
RRP6,2.261263115,568.0,03_TFO,5.256651225809716,-0.0872658320669632,0,tail_independent
ALG6,1.733324397,268.0,04_UNB,6.273978961948481,-0.5715071406620869,0,tail_independent
YSP3,5.757993509,236.0,05_NoPIC,3.6041632897527216,-0.283926263024723,1,no_call
UTP23,4.153935219,475.0,04_UNB,7.083918083690804,-1.0545774468494624,0,tail_independent
DNL4,1.972752829,231.0,04_UNB,3.889976254238722,-1.2599293195177363,1,no_call
TSR3,4.084649405,179.0,04_UNB,5.909312507835795,-0.3356746296612583,0,tail_independent
SGT2,3.651456691,700.0,06_tRNAprox,8.274647543240842,-0.361070058798326,0,tail_independent
SLG1,1.450814534,700.0,04_UNB,5.52429803850011,-0.0315533800981091,0,tail_independent
YOR008C-A,4.566910134,,05_NoPIC,0.0,,0,no_call
TIR4,3.272639516,700.0,04_UNB,3.4454510941338112,-0.252360982470873,0,no_call
TIR2,5.566028411,700.0,03_TFO,1.7924219525292924,1.0466734918321272,4,no_call
AUS1,5.288997015,700.0,04_UNB,4.126504898805719,-0.4078236888651414,1,tail_independent
YOR012W,3.884794879,153.0,04_UNB,0.0,-1.003843485421692,0,no_call
IRC11,4.180549849,153.0,,2.702972186206804,-1.003843485421692,0,not_checked
RTS1,1.411802479,130.0,04_UNB,6.140216189992931,-0.0250722869650399,1,tail_independent
YOR015W,1.405342791,3.0,05_NoPIC,0.0,0.0392709979132304,9,not_checked
ERP4,2.33953351,209.0,04_UNB,5.647295008881039,0.0452418195959181,0,tail_independent
PET127,1.870592448,209.0,04_UNB,4.779442203981654,-1.151937027996608,0,tail_independent
ROD1,3.189745791,306.0,04_UNB,5.031854254073737,-0.8902383969914673,1,tail_independent
YOR019W,2.332013299,700.0,03_TFO,4.622767393292032,-0.2332561817815825,0,no_call
HSP10,3.563910556,700.0,02_STM,9.190722650260572,-0.6937769774947959,1,tail_independent
SFM1,1.931501074,223.0,03_TFO,7.506530281460922,-1.0160833811216925,0,tail_independent
DDL1,1.240522544,81.0,03_TFO,2.126504898805719,0.0876857321407564,0,tail_independent
AHC1,2.188806148,411.0,02_STM,5.761865875260372,2.1907163309636597,5,tail_independent
YOR024W,5.165951656,,,0.0,,0,not_checked
HST3,1.898088475,411.0,02_STM,5.556888642351498,0.936533401945364,5,tail_independent
BUB3,1.871049033,44.0,04_UNB,4.755340868172846,-1.2125513570349176,0,tail_independent
STI1,3.287754391,24.0,02_STM,7.167576012737714,-0.1433853068737098,0,tail_independent
CIN5,9.507598247,700.0,02_STM,3.848450272564328,1.0981342795946831,29,tail_independent
YOR029W,2.533774773,,05_NoPIC,0.0,,0,not_checked
DFG16,2.156259026,700.0,04_UNB,0.0,-0.7777335435884609,0,tail_independent
CRS5,1.246696271,700.0,,4.798312613746393,-0.9708697018469588,0,no_call
HMS1,10.89296884,700.0,02_STM,0.0,0.1104518544672821,23,no_call
EXO1,2.861769114,78.0,04_UNB,4.010210573848705,-0.4121186369615861,0,tail_independent
AKR2,2.883807621,71.0,04_UNB,3.452344861778465,0.2357311810060096,0,tail_independent
SHE4,2.35559286,209.0,04_UNB,1.4833635181796914,-0.4858873243807666,3,tail_independent
PEP12,2.502513417,209.0,04_UNB,4.4772605118703295,-0.8381089884215323,3,tail_independent
CYC2,1.059414094,234.0,04_UNB,4.324350007114639,-0.6913772110691916,0,tail_independent
HIR2,7.631282744,167.0,04_UNB,4.922342561172585,-1.551506750258416,1,tail_independent
CKB2,1.54277382,167.0,04_UNB,6.011069495041523,-0.518173478827797,1,tail_independent
GLO4,3.172867707,237.0,04_UNB,3.162213667293755,-0.3504074377381974,0,no_call
YOR041C,4.16337201,461.0,,0.0,-2.126401260521077,6,not_checked
CUE5,1.637485034,444.0,04_UNB,6.346672526825962,0.0002054894100131,0,tail_independent
WHI2,1.231668237,461.0,03_TFO,6.8094618327372896,-1.3563974957229885,6,tail_independent
IRC23,5.381413844,270.0,03_TFO,4.54888999070542,-0.3993070775150613,2,tail_independent
TOM6,2.337455561,117.0,03_TFO,8.069941959041605,-1.3872619964681272,0,tail_independent
DBP5,2.16770984,233.0,03_TFO,7.194479703260498,-0.5329629748225457,0,tail_independent
STD1,2.249935473,700.0,02_STM,4.881392400969188,0.0795147656742383,7,tail_independent
RAT1,2.074421489,700.0,03_TFO,5.886115266551363,-0.1478734298926349,0,tail_independent
RSB1,7.925304851,84.0,03_TFO,0.0,0.0640022610628632,0,no_call
YOR050C,2.749460271,139.0,,0.0,0.6548514694662657,0,not_checked
ETT1,4.32504151,383.0,03_TFO,6.666158632165181,-0.1660794646629479,13,tail_independent
TMC1,2.397250174,420.0,02_STM,5.956047809828667,-0.2862483575632861,1,tail_independent
YOR053W,6.693831838,,,3.791353895988521,,0,not_checked
VHS3,1.944438379,190.0,03_TFO,4.74152368843613,-0.0088946697094467,2,tail_independent
YOR055W,6.639872211,,,0.0,,0,not_checked
NOB1,3.166715905,424.0,03_TFO,6.612646535124658,-0.780991402607266,3,tail_independent
SGT1,2.088302303,424.0,03_TFO,6.266550327108491,-1.394769679365047,3,tail_independent
ASE1,2.005461245,700.0,03_TFO,5.068326018900848,-0.4695167558624584,0,tail_independent
LPL1,2.072839615,3.0,04_UNB,4.697331176296326,-0.264039583490085,3,tail_independent
SLD7,2.39223168,220.0,04_UNB,1.888551969233645,-0.3311275395546866,0,tail_independent
CKA2,1.678205452,220.0,04_UNB,6.7480612880731465,-0.7036588335766814,0,tail_independent
YOR062C,4.145328072,700.0,02_STM,4.087000098901127,-1.0039217460003256,5,tail_dependent
RPL3,2.372333795,700.0,01_RP,11.828276446639174,-1.2853058983180992,2,tail_independent
YNG1,2.11647761,409.0,02_STM,6.491688560494309,-0.5348429042949281,7,tail_independent
CYT1,5.361359072,409.0,02_STM,10.07305214608735,1.1669466031138531,7,tail_independent
MSA1,4.724867948,533.0,04_UNB,5.162498687296093,-0.3572335267789084,4,tail_independent
ALG8,2.171559627,188.0,04_UNB,5.546742428451086,-0.7899408631304601,0,tail_independent
VAM10,4.843063034,,05_NoPIC,0.0,,0,not_checked
VPS5,1.577908555,188.0,04_UNB,5.452857277871365,-0.3956682283527355,0,tail_independent
GYP1,1.928216116,700.0,04_UNB,5.01837527400664,-0.1614628367640422,0,tail_independent
NRT1,3.675794253,700.0,02_STM,3.7886770737050752,-0.9568243268208488,1,not_checked
YOR072W,2.5459596,,,0.0,,0,not_checked
SGO1,4.596141685,700.0,06_tRNAprox,4.639775255920046,-0.278646899248204,0,tail_independent
CDC21,4.866868167,556.0,04_UNB,5.840877202463409,-0.2663951303642236,0,tail_independent
UFE1,2.024517559,556.0,03_TFO,4.647295008881039,-0.7772402595291057,0,tail_independent
SKI7,1.517956382,228.0,03_TFO,4.037307362499622,-0.1942885402144476,0,tail_independent
RTS2,1.979729372,228.0,03_TFO,2.921567780739766,-0.9833014596647898,0,tail_independent
BUD21,2.720042913,700.0,03_TFO,7.209265374912045,0.892815067805528,0,tail_independent
ATX2,3.025606156,122.0,04_UNB,5.1497360218932045,-1.0616289280830564,0,tail_independent
DIA2,1.705401908,122.0,04_UNB,3.99338743643754,-1.2713568675237124,0,tail_independent
TGL5,3.629749586,223.0,04_UNB,4.543736343019341,-0.9163338546062788,1,tail_independent
YOR082C,4.740343392,,,6.220061529078107,,0,not_checked
WHI5,6.213285401,223.0,04_UNB,0.0,-0.7609598318088171,1,tail_independent
LPX1,6.453008238,214.0,02_STM,5.696980043789681,-0.618360707225154,0,tail_independent
OST3,1.898346738,173.0,04_UNB,6.127219707954416,0.2337091894658334,1,tail_independent
TCB1,1.610237943,663.0,03_TFO,6.599504683563702,-0.8106147145382945,3,tail_independent
YVC1,2.276823589,663.0,08_Hyper-variable,5.441963406577222,-0.4611211952538037,3,tail_independent
VPS21,2.504977714,150.0,04_UNB,5.881392400969188,-0.48095952965354,1,tail_independent
PTC5,1.237569378,415.0,03_TFO,4.888551969233645,-0.6162678731165521,0,tail_independent
TMA46,3.057193694,415.0,04_UNB,7.4065411721653405,-1.6233853792406032,0,tail_independent
ECM3,2.244807893,512.0,02_STM,3.9022770280829513,-0.4978547141855651,4,tail_independent
CMR2,1.515917785,204.0,03_TFO,4.21869965519396,0.0359160707166958,0,tail_independent
ARF3,1.458942123,204.0,03_TFO,5.2244993320161335,-1.2264706164677888,0,tail_independent
RKI1,5.255828356,700.0,04_UNB,6.179101831006847,0.0186584869507502,3,tail_independent
RPS7A,2.156128773,700.0,01_RP,11.201039941246089,0.0345212291498189,7,tail_independent
YOR097C,1.815533873,254.0,04_UNB,5.752475156381385,-0.8306156039596191,0,tail_independent
NUP1,1.740121568,515.0,03_TFO,6.324350007114639,0.6649997283994464,3,tail_independent
KTR1,2.206936522,515.0,03_TFO,6.700272375222051,1.071316547339313,3,tail_independent
CRC1,6.749754301,700.0,04_UNB,1.7592680365566626,-0.6627615591703151,14,no_call
RAS1,4.510415857,700.0,02_STM,7.1785146592818,0.7985281295309639,14,tail_independent
YOR102W,2.502453089,,,0.0,,0,not_checked
OST2,1.796760171,700.0,03_TFO,7.449190994374591,-0.0760997405496768,0,tail_independent
PIN2,2.355833047,700.0,03_TFO,4.83190962387579,-0.5208234033553216,0,tail_independent
YOR105W,,700.0,03_TFO,0.0,-0.5208234033553216,0,not_checked
VAM3,2.282635723,100.0,04_UNB,4.5997768745868965,-0.5630921270163673,0,tail_independent
RGS2,5.334933766,700.0,02_STM,3.483986320455483,1.033179261046295,17,tail_dependent
LEU9,5.872804153,355.0,02_STM,7.183211995317556,0.010374907196736,0,tail_independent
INP53,1.412207098,223.0,04_UNB,6.369678658970261,-0.0059593237831077,0,tail_independent
TFC7,1.767005123,68.0,04_UNB,5.4031242263313874,-0.3692269858685106,0,tail_independent
YOR111W,1.612797467,73.0,04_UNB,4.011646148635222,-0.338722364701451,0,tail_independent
CEX1,2.309966317,700.0,04_UNB,5.947951434662994,-1.4334195848115128,0,tail_independent
AZF1,6.150214989,113.0,03_TFO,3.996271651577848,-1.4084492000210425,1,tail_independent
DPI34,3.946620281,293.0,04_UNB,4.301382716023245,-0.8113437378533321,1,tail_independent
TRS33,1.664188421,145.0,04_UNB,5.955151484533948,-0.330421711038201,0,tail_independent
RPO31,2.163906394,594.0,03_TFO,5.881661539169721,1.0015227600308585,0,tail_independent
RPT5,2.589640785,594.0,03_TFO,7.230823720779422,-0.1255369906922387,0,tail_independent
RTC5,1.874134575,179.0,04_UNB,4.693827154578631,-0.4542996978166931,0,tail_independent
RIO1,3.012179557,198.0,03_TFO,5.01837527400664,-0.933028317113478,0,tail_independent
GCY1,8.151435212,198.0,02_STM,4.982674913006451,-0.2167252751355661,0,tail_independent
YOR121C,6.063865847,,,0.0,,0,not_checked
PFY1,1.603243195,201.0,03_TFO,9.395543895851157,-1.090752522295568,0,tail_independent
LEO1,6.790651805,102.0,04_UNB,7.2556080916875745,-0.8013822407496534,0,tail_independent
UBP2,1.796136356,143.0,03_TFO,5.9682376151887055,-0.8460495112023896,0,tail_independent
CAT5,2.442200432,77.0,04_UNB,5.000345073173858,-0.1583818121552092,0,tail_independent
IAH1,1.67572067,700.0,04_UNB,4.999190959837238,-0.9952943230093484,0,no_call
RGA1,1.912369884,561.0,04_UNB,5.313760597169486,-0.6869461421332419,0,tail_independent
ADE2,3.488766755,429.0,03_TFO,5.769709113714471,-0.7004855656620093,3,no_call
AFI1,3.306259025,225.0,04_UNB,3.7289227027973695,-1.1092528964175088,0,tail_independent
ORT1,4.458031692,700.0,04_UNB,5.362117481396526,0.4326325706073728,0,tail_independent
YOR131C,1.196099827,167.0,04_UNB,5.251853571166589,-1.4889707108733743,0,tail_independent
VPS17,1.28947466,167.0,04_UNB,5.333574243522585,-0.2646689041418701,0,tail_independent
EFT1,1.790633031,172.0,04_UNB,10.288719946176917,0.0008111394320993,0,tail_independent
BAG7,5.58096167,600.0,03_TFO,0.0,0.1097189500505306,4,no_call
IRC14,5.300299311,,,0.0,,0,not_checked
IDH2,5.078765998,201.0,02_STM,5.97599068061322,0.7954657032426065,6,tail_dependent
SIA1,2.604427649,166.0,04_UNB,2.995975306212245,-0.549976897374667,3,tail_independent
RUP1,4.15555321,251.0,04_UNB,5.425533093129888,-0.6887276419268504,0,tail_independent
YOR139C,2.639381142,,,0.0,,0,not_checked
SFL1,6.87858617,251.0,04_UNB,5.068326018900848,-0.9283340082632768,0,tail_independent
ARP8,1.411257831,254.0,03_TFO,5.503535605131161,-0.0250151300819432,0,tail_independent
LSC1,3.675825352,254.0,03_TFO,6.572426926071369,-0.7377515539156461,0,tail_independent
THI80,2.923803534,141.0,04_UNB,4.214224923618572,-0.6710077719428691,0,tail_independent
ELG1,1.993401106,165.0,04_UNB,4.622007498880858,-0.0280171532913078,0,tail_independent
PNO1,3.549236132,249.0,03_TFO,6.335958264434669,0.8914800159162066,2,tail_independent
YOR146W,4.436213938,535.0,,0.0,0.1054376808027131,0,not_checked
MDM32,2.65230921,129.0,03_TFO,4.866301620198264,0.6672238033985511,1,tail_independent
SPP2,1.482199003,270.0,03_TFO,4.853745886348465,-1.1627209747396998,0,tail_independent
SMP3,1.635245374,540.0,03_TFO,5.661685083007757,-0.4354388964465139,0,tail_independent
MRPL23,2.486263701,540.0,03_TFO,5.899798774190272,-0.9289587962627291,0,tail_independent
RPB2,1.501974209,420.0,03_TFO,7.046218839356275,-0.6518653537656824,0,tail_independent
ATG40,4.576390862,700.0,02_STM,2.7425017246430774,-0.9960794574053063,3,tail_independent
PDR5,5.66169437,700.0,07_ChExMix_extreme,7.400643841324286,0.3761945805312194,5,tail_dependent
